Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FS,Suite of Food Security Indicators,36,Australia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,137,E,Estimated value,
FS,Suite of Food Security Indicators,36,Australia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,138,E,Estimated value,
FS,Suite of Food Security Indicators,40,Austria,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,144,E,Estimated value,
FS,Suite of Food Security Indicators,40,Austria,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,147,E,Estimated value,
FS,Suite of Food Security Indicators,40,Austria,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,144,E,Estimated value,
FS,Suite of Food Security Indicators,40,Austria,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,145,E,Estimated value,
FS,Suite of Food Security Indicators,31,Azerbaijan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,118,E,Estimated value,
FS,Suite of Food Security Indicators,31,Azerbaijan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,126,E,Estimated value,
FS,Suite of Food Security Indicators,31,Azerbaijan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,128,E,Estimated value,
FS,Suite of Food Security Indicators,31,Azerbaijan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,130,E,Estimated value,
FS,Suite of Food Security Indicators,44,Bahamas,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,,O,Missing value,
FS,Suite of Food Security Indicators,44,Bahamas,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,,O,Missing value,
FS,Suite of Food Security Indicators,44,Bahamas,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,,O,Missing value,
FS,Suite of Food Security Indicators,44,Bahamas,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,,O,Missing value,
FS,Suite of Food Security Indicators,48,Bahrain,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,,O,Missing value,
FS,Suite of Food Security Indicators,48,Bahrain,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,,O,Missing value,
FS,Suite of Food Security Indicators,48,Bahrain,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,,O,Missing value,
FS,Suite of Food Security Indicators,48,Bahrain,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,,O,Missing value,
FS,Suite of Food Security Indicators,50,Bangladesh,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,110,E,Estimated value,
FS,Suite of Food Security Indicators,50,Bangladesh,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,108,E,Estimated value,
FS,Suite of Food Security Indicators,50,Bangladesh,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,109,E,Estimated value,
FS,Suite of Food Security Indicators,50,Bangladesh,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,112,E,Estimated value,
FS,Suite of Food Security Indicators,52,Barbados,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,114,E,Estimated value,
FS,Suite of Food Security Indicators,52,Barbados,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,118,E,Estimated value,
FS,Suite of Food Security Indicators,52,Barbados,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,119,E,Estimated value,
FS,Suite of Food Security Indicators,52,Barbados,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,121,E,Estimated value,
FS,Suite of Food Security Indicators,112,Belarus,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,121,E,Estimated value,
FS,Suite of Food Security Indicators,112,Belarus,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,128,E,Estimated value,
FS,Suite of Food Security Indicators,112,Belarus,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,132,E,Estimated value,
FS,Suite of Food Security Indicators,112,Belarus,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,134,E,Estimated value,
FS,Suite of Food Security Indicators,56,Belgium,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,145,E,Estimated value,
FS,Suite of Food Security Indicators,56,Belgium,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,146,E,Estimated value,
FS,Suite of Food Security Indicators,56,Belgium,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,149,E,Estimated value,
FS,Suite of Food Security Indicators,56,Belgium,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,149,E,Estimated value,
FS,Suite of Food Security Indicators,84,Belize,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,122,E,Estimated value,
FS,Suite of Food Security Indicators,84,Belize,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,120,E,Estimated value,
FS,Suite of Food Security Indicators,84,Belize,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,117,E,Estimated value,
FS,Suite of Food Security Indicators,84,Belize,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,118,E,Estimated value,
FS,Suite of Food Security Indicators,204,Benin,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,116,E,Estimated value,
FS,Suite of Food Security Indicators,204,Benin,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,123,E,Estimated value,
FS,Suite of Food Security Indicators,204,Benin,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,125,E,Estimated value,
FS,Suite of Food Security Indicators,204,Benin,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,128,E,Estimated value,
FS,Suite of Food Security Indicators,60,Bermuda,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,,O,Missing value,
FS,Suite of Food Security Indicators,60,Bermuda,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,,O,Missing value,
FS,Suite of Food Security Indicators,60,Bermuda,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,,O,Missing value,
FS,Suite of Food Security Indicators,60,Bermuda,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,,O,Missing value,
FS,Suite of Food Security Indicators,64,Bhutan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,,O,Missing value,
FS,Suite of Food Security Indicators,64,Bhutan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,,O,Missing value,
FS,Suite of Food Security Indicators,64,Bhutan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,,O,Missing value,
FS,Suite of Food Security Indicators,64,Bhutan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,,O,Missing value,
FS,Suite of Food Security Indicators,68,Bolivia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,97,E,Estimated value,
FS,Suite of Food Security Indicators,68,Bolivia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,101,E,Estimated value,
FS,Suite of Food Security Indicators,68,Bolivia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,107,E,Estimated value,
FS,Suite of Food Security Indicators,68,Bolivia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,110,E,Estimated value,
FS,Suite of Food Security Indicators,70,Bosnia and Herzegovina,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,125,E,Estimated value,
FS,Suite of Food Security Indicators,70,Bosnia and Herzegovina,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,123,E,Estimated value,
FS,Suite of Food Security Indicators,70,Bosnia and Herzegovina,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,130,E,Estimated value,
FS,Suite of Food Security Indicators,70,Bosnia and Herzegovina,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,132,E,Estimated value,
FS,Suite of Food Security Indicators,72,Botswana,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,101,E,Estimated value,
FS,Suite of Food Security Indicators,72,Botswana,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,105,E,Estimated value,
FS,Suite of Food Security Indicators,72,Botswana,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,111,E,Estimated value,
FS,Suite of Food Security Indicators,72,Botswana,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,112,E,Estimated value,
FS,Suite of Food Security Indicators,76,Brazil,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,128,E,Estimated value,
FS,Suite of Food Security Indicators,76,Brazil,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,133,E,Estimated value,
FS,Suite of Food Security Indicators,76,Brazil,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,133,E,Estimated value,
FS,Suite of Food Security Indicators,76,Brazil,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,132,E,Estimated value,
FS,Suite of Food Security Indicators,96,Brunei Darussalam,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,127,E,Estimated value,
FS,Suite of Food Security Indicators,96,Brunei Darussalam,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,121,E,Estimated value,
FS,Suite of Food Security Indicators,96,Brunei Darussalam,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,119,E,Estimated value,
FS,Suite of Food Security Indicators,96,Brunei Darussalam,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,117,E,Estimated value,
FS,Suite of Food Security Indicators,100,Bulgaria,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,109,E,Estimated value,
FS,Suite of Food Security Indicators,100,Bulgaria,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,111,E,Estimated value,
FS,Suite of Food Security Indicators,100,Bulgaria,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,113,E,Estimated value,
FS,Suite of Food Security Indicators,100,Bulgaria,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,116,E,Estimated value,
FS,Suite of Food Security Indicators,854,Burkina Faso,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,116,E,Estimated value,
FS,Suite of Food Security Indicators,854,Burkina Faso,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,123,E,Estimated value,
FS,Suite of Food Security Indicators,854,Burkina Faso,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,125,E,Estimated value,
FS,Suite of Food Security Indicators,854,Burkina Faso,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,121,E,Estimated value,
FS,Suite of Food Security Indicators,108,Burundi,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,,O,Missing value,
FS,Suite of Food Security Indicators,108,Burundi,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,,O,Missing value,
FS,Suite of Food Security Indicators,108,Burundi,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,,O,Missing value,
FS,Suite of Food Security Indicators,108,Burundi,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,,O,Missing value,
FS,Suite of Food Security Indicators,132,Cape Verde,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,113,E,Estimated value,
FS,Suite of Food Security Indicators,132,Cape Verde,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,109,E,Estimated value,
FS,Suite of Food Security Indicators,132,Cape Verde,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,106,E,Estimated value,
FS,Suite of Food Security Indicators,132,Cape Verde,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,105,E,Estimated value,
FS,Suite of Food Security Indicators,116,Cambodia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,106,E,Estimated value,
FS,Suite of Food Security Indicators,116,Cambodia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,112,E,Estimated value,
FS,Suite of Food Security Indicators,116,Cambodia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,116,E,Estimated value,
FS,Suite of Food Security Indicators,116,Cambodia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,122,E,Estimated value,
FS,Suite of Food Security Indicators,120,Cameroon,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,107,E,Estimated value,
FS,Suite of Food Security Indicators,120,Cameroon,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,120,E,Estimated value,
FS,Suite of Food Security Indicators,120,Cameroon,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,123,E,Estimated value,
FS,Suite of Food Security Indicators,120,Cameroon,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,124,E,Estimated value,
FS,Suite of Food Security Indicators,124,Canada,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,139,E,Estimated value,
FS,Suite of Food Security Indicators,124,Canada,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,138,E,Estimated value,
FS,Suite of Food Security Indicators,124,Canada,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,137,E,Estimated value,
FS,Suite of Food Security Indicators,124,Canada,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,141,E,Estimated value,
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,92,E,Estimated value,
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,99,E,Estimated value,
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,86,E,Estimated value,
FS,Suite of Food Security Indicators,140,Central African Republic,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,84,E,Estimated value,
FS,Suite of Food Security Indicators,148,Chad,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,94,E,Estimated value,
FS,Suite of Food Security Indicators,148,Chad,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,102,E,Estimated value,
FS,Suite of Food Security Indicators,148,Chad,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,105,E,Estimated value,
FS,Suite of Food Security Indicators,148,Chad,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,103,E,Estimated value,
FS,Suite of Food Security Indicators,152,Chile,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,123,E,Estimated value,
FS,Suite of Food Security Indicators,152,Chile,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,122,E,Estimated value,
FS,Suite of Food Security Indicators,152,Chile,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,124,E,Estimated value,
FS,Suite of Food Security Indicators,152,Chile,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,126,E,Estimated value,
FS,Suite of Food Security Indicators,159,China,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,117,E,Estimated value,
FS,Suite of Food Security Indicators,159,China,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,124,E,Estimated value,
FS,Suite of Food Security Indicators,159,China,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,132,E,Estimated value,
FS,Suite of Food Security Indicators,159,China,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,136,E,Estimated value,
FS,Suite of Food Security Indicators,344,Hong Kong,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,132,E,Estimated value,
FS,Suite of Food Security Indicators,344,Hong Kong,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,132,E,Estimated value,
FS,Suite of Food Security Indicators,344,Hong Kong,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,131,E,Estimated value,
FS,Suite of Food Security Indicators,344,Hong Kong,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,134,E,Estimated value,
FS,Suite of Food Security Indicators,446,Macau,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,110,E,Estimated value,
FS,Suite of Food Security Indicators,446,Macau,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,121,E,Estimated value,
FS,Suite of Food Security Indicators,446,Macau,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,133,E,Estimated value,
FS,Suite of Food Security Indicators,446,Macau,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,135,E,Estimated value,
FS,Suite of Food Security Indicators,156,"China, mainland",6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,117,E,Estimated value,
FS,Suite of Food Security Indicators,156,"China, mainland",6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,125,E,Estimated value,
FS,Suite of Food Security Indicators,156,"China, mainland",6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,133,E,Estimated value,
FS,Suite of Food Security Indicators,156,"China, mainland",6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,137,E,Estimated value,
FS,Suite of Food Security Indicators,158,Taiwan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,121,E,Estimated value,
FS,Suite of Food Security Indicators,158,Taiwan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,119,E,Estimated value,
FS,Suite of Food Security Indicators,158,Taiwan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,119,E,Estimated value,
FS,Suite of Food Security Indicators,158,Taiwan,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,121,E,Estimated value,
FS,Suite of Food Security Indicators,170,Colombia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,122,E,Estimated value,
FS,Suite of Food Security Indicators,170,Colombia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,118,E,Estimated value,
FS,Suite of Food Security Indicators,170,Colombia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,126,E,Estimated value,
FS,Suite of Food Security Indicators,170,Colombia,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,126,E,Estimated value,
FS,Suite of Food Security Indicators,174,Comoros,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20042006,2004-2006,%,106,E,Estimated value,
FS,Suite of Food Security Indicators,174,Comoros,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20092011,2009-2011,%,102,E,Estimated value,
FS,Suite of Food Security Indicators,174,Comoros,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20142016,2014-2016,%,104,E,Estimated value,
FS,Suite of Food Security Indicators,174,Comoros,6121,Value,21010,Average dietary energy supply adequacy (percent) (3-year average),20192021,2019-2021,%,103,E,Estimated value,
