Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","036","Australia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","7.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","040","Austria","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","11.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","040","Austria","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","031","Azerbaijan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","35.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","031","Azerbaijan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","34.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","044","Bahamas","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","13.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","044","Bahamas","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","13.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","048","Bahrain","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","36.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","048","Bahrain","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","35.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","35.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","050","Bangladesh","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","35.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","052","Barbados","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","17.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","052","Barbados","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","16.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","112","Belarus","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","19.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","112","Belarus","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","19.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","10.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","084","Belize","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","21.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","084","Belize","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","20.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","204","Benin","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","56.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","204","Benin","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","55","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","40.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","064","Bhutan","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","38.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","30","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","26.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","23.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","23.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","072","Botswana","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","31.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","072","Botswana","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","31.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","19.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","076","Brazil","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","16.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","14.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","096","Brunei Darussalam","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","15.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","22.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","100","Bulgaria","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","22.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","854","Burkina Faso","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","53.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","854","Burkina Faso","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","53.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","108","Burundi","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","30.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","108","Burundi","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","33.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","132","Cabo Verde","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","27.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","132","Cabo Verde","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","25.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","116","Cambodia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","46.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","116","Cambodia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","46.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","120","Cameroon","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","41.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","120","Cameroon","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","40.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","124","Canada","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","8.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","124","Canada","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","9.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","140","Central African Republic","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","48.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","140","Central African Republic","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","47.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","148","Chad","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","50.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","148","Chad","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","47.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","152","Chile","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","7.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","152","Chile","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","159","China","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","15.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","159","China","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","14.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","158","China, Taiwan Province of","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","26.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","158","China, Taiwan Province of","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","27.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","170","Colombia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","23.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","170","Colombia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","21.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","174","Comoros","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","33.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","174","Comoros","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","33","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","178","Congo","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","54.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","178","Congo","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","51.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","25.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","184","Cook Islands","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","26.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","12.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","188","Costa Rica","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","12.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","52.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","384","Côte d'Ivoire","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","51.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","191","Croatia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","20.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","191","Croatia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","20.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","192","Cuba","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","21","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","192","Cuba","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","19.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","196","Cyprus","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","11.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","196","Cyprus","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","12.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","203","Czechia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","19.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","203","Czechia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","20.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","31.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","408","Democratic People's Republic of Korea","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","32.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","48.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","180","Democratic Republic of the Congo","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","44.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","208","Denmark","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","11.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","208","Denmark","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","11.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","262","Djibouti","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","31","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","262","Djibouti","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","31.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","212","Dominica","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","20.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","212","Dominica","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","19.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","28.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","214","Dominican Republic","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","27.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","218","Ecuador","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","18.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","218","Ecuador","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","17","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","818","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","31.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","818","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","29.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","222","El Salvador","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","10","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","222","El Salvador","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","9.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","48.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","226","Equatorial Guinea","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","45.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","232","Eritrea","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","36.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","232","Eritrea","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","36.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","233","Estonia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","20.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","233","Estonia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","21.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","748","Eswatini","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","30.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","748","Eswatini","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","29.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","23.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","231","Ethiopia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","22.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","242","Fiji","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","31.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","242","Fiji","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","31.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","246","Finland","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","9.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","246","Finland","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","10","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","250","France","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","8.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","250","France","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","9.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","266","Gabon","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","56.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","266","Gabon","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","54","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","270","Gambia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","57.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","270","Gambia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","53.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","27.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","26.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","276","Germany","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","9.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","276","Germany","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","10.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","288","Ghana","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","46.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","288","Ghana","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","40.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","300","Greece","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","12.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","300","Greece","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","13.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","19.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","18.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","12.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","8.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","51.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","49.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","50.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","624","Guinea-Bissau","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","49.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","328","Guyana","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","35.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","328","Guyana","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","32.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","332","Haiti","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","48.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","332","Haiti","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","47.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","340","Honduras","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","16.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","340","Honduras","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","16.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","348","Hungary","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","19.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","348","Hungary","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","19.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","352","Iceland","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","9.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","352","Iceland","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","9.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","356","India","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","53.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","356","India","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","52.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","27","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","360","Indonesia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","28.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","23","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","23","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","368","Iraq","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","31.2","X","Figure from international organizations",""
